lote;x;y
003E;251376.037246714;7237066.72417565
003E;251378.953246714;7237066.72417565
003E;251381.869246714;7237066.72417565
003E;251384.785246714;7237066.72417565
003E;251387.701246714;7237066.72417565
003E;251390.617246714;7237066.72417565
003E;251393.533246714;7237066.72417565
003E;251396.449246714;7237066.72417565
003E;251399.365246714;7237066.72417565
003E;251402.281246714;7237066.72417565
003E;251405.197246714;7237066.72417565
003E;251408.113246714;7237066.72417565
003E;251376.037246714;7237063.68117565
003E;251378.953246714;7237063.68117565
003E;251381.869246714;7237063.68117565
003E;251384.785246714;7237063.68117565
003E;251387.701246714;7237063.68117565
003E;251390.617246714;7237063.68117565
003E;251393.533246714;7237063.68117565
003E;251396.449246714;7237063.68117565
003E;251399.365246714;7237063.68117565
003E;251402.281246714;7237063.68117565
003E;251405.197246714;7237063.68117565
003E;251408.113246714;7237063.68117565
003E;251376.037246714;7237060.63817565
003E;251378.953246714;7237060.63817565
003E;251381.869246714;7237060.63817565
003E;251384.785246714;7237060.63817565
003E;251387.701246714;7237060.63817565
003E;251390.617246714;7237060.63817565
003E;251393.533246714;7237060.63817565
003E;251396.449246714;7237060.63817565
003E;251399.365246714;7237060.63817565
003E;251402.281246714;7237060.63817565
003E;251405.197246714;7237060.63817565
003E;251408.113246714;7237060.63817565
003F;251376.033572596;7237057.62730711
003F;251378.949572596;7237057.62730711
003F;251381.865572596;7237057.62730711
003F;251384.781572596;7237057.62730711
003F;251387.697572596;7237057.62730711
003F;251390.613572596;7237057.62730711
003F;251393.529572596;7237057.62730711
003F;251396.445572596;7237057.62730711
003F;251399.361572596;7237057.62730711
003F;251402.277572596;7237057.62730711
003F;251405.193572596;7237057.62730711
003F;251408.109572596;7237057.62730711
003F;251376.033572596;7237054.66530711
003F;251378.949572596;7237054.66530711
003F;251381.865572596;7237054.66530711
003F;251384.781572596;7237054.66530711
003F;251387.697572596;7237054.66530711
003F;251390.613572596;7237054.66530711
003F;251393.529572596;7237054.66530711
003F;251396.445572596;7237054.66530711
003F;251399.361572596;7237054.66530711
003F;251402.277572596;7237054.66530711
003F;251405.193572596;7237054.66530711
003F;251408.109572596;7237054.66530711
003F;251376.033572596;7237051.70330711
003F;251378.949572596;7237051.70330711
003F;251381.865572596;7237051.70330711
003F;251384.781572596;7237051.70330711
003F;251387.697572596;7237051.70330711
003F;251390.613572596;7237051.70330711
003F;251393.529572596;7237051.70330711
003F;251396.445572596;7237051.70330711
003F;251399.361572596;7237051.70330711
003F;251402.277572596;7237051.70330711
003F;251405.193572596;7237051.70330711
003F;251408.109572596;7237051.70330711
003F;251376.033572596;7237048.74130711
003F;251378.949572596;7237048.74130711
003F;251381.865572596;7237048.74130711
003F;251384.781572596;7237048.74130711
003F;251387.697572596;7237048.74130711
003F;251390.613572596;7237048.74130711
003F;251393.529572596;7237048.74130711
003F;251396.445572596;7237048.74130711
003F;251399.361572596;7237048.74130711
003F;251402.277572596;7237048.74130711
003F;251405.193572596;7237048.74130711
003F;251408.109572596;7237048.74130711
003F;251376.033572596;7237045.77930711
003F;251378.949572596;7237045.77930711
003F;251381.865572596;7237045.77930711
003F;251384.781572596;7237045.77930711
003F;251387.697572596;7237045.77930711
003F;251390.613572596;7237045.77930711
003F;251393.529572596;7237045.77930711
003F;251396.445572596;7237045.77930711
003F;251399.361572596;7237045.77930711
003F;251402.277572596;7237045.77930711
003F;251405.193572596;7237045.77930711
003F;251408.109572596;7237045.77930711
003F;251376.033572596;7237042.81730711
003F;251378.949572596;7237042.81730711
003F;251381.865572596;7237042.81730711
003F;251384.781572596;7237042.81730711
003F;251387.697572596;7237042.81730711
003F;251390.613572596;7237042.81730711
003F;251393.529572596;7237042.81730711
003F;251396.445572596;7237042.81730711
003F;251399.361572596;7237042.81730711
003F;251402.277572596;7237042.81730711
003F;251405.193572596;7237042.81730711
003F;251408.109572596;7237042.81730711
003F;251376.033572596;7237039.85530711
003F;251378.949572596;7237039.85530711
003F;251381.865572596;7237039.85530711
003F;251384.781572596;7237039.85530711
003F;251387.697572596;7237039.85530711
003F;251390.613572596;7237039.85530711
003F;251393.529572596;7237039.85530711
003F;251396.445572596;7237039.85530711
003F;251399.361572596;7237039.85530711
003F;251402.277572596;7237039.85530711
003F;251405.193572596;7237039.85530711
003F;251408.109572596;7237039.85530711
003F;251376.033572596;7237036.89330711
003F;251378.949572596;7237036.89330711
003F;251381.865572596;7237036.89330711
003F;251384.781572596;7237036.89330711
003F;251387.697572596;7237036.89330711
003F;251390.613572596;7237036.89330711
003F;251393.529572596;7237036.89330711
003F;251396.445572596;7237036.89330711
003F;251399.361572596;7237036.89330711
003F;251402.277572596;7237036.89330711
003F;251405.193572596;7237036.89330711
003F;251408.109572596;7237036.89330711
003F;251376.033572596;7237033.93130711
003F;251378.949572596;7237033.93130711
003F;251381.865572596;7237033.93130711
003F;251384.781572596;7237033.93130711
003F;251387.697572596;7237033.93130711
003F;251390.613572596;7237033.93130711
003F;251393.529572596;7237033.93130711
003F;251396.445572596;7237033.93130711
003F;251399.361572596;7237033.93130711
003F;251402.277572596;7237033.93130711
003F;251405.193572596;7237033.93130711
003F;251408.109572596;7237033.93130711
003F;251376.033572596;7237030.96930711
003F;251378.949572596;7237030.96930711
003F;251381.865572596;7237030.96930711
003F;251384.781572596;7237030.96930711
003F;251387.697572596;7237030.96930711
003F;251390.613572596;7237030.96930711
003F;251393.529572596;7237030.96930711
003F;251396.445572596;7237030.96930711
003F;251399.361572596;7237030.96930711
003F;251402.277572596;7237030.96930711
003F;251405.193572596;7237030.96930711
003F;251408.109572596;7237030.96930711
003F;251376.033572596;7237028.00730711
003F;251378.949572596;7237028.00730711
003F;251381.865572596;7237028.00730711
003F;251384.781572596;7237028.00730711
003F;251387.697572596;7237028.00730711
003F;251390.613572596;7237028.00730711
003F;251393.529572596;7237028.00730711
003F;251396.445572596;7237028.00730711
003F;251399.361572596;7237028.00730711
003F;251402.277572596;7237028.00730711
003F;251405.193572596;7237028.00730711
003F;251408.109572596;7237028.00730711
003F;251376.033572596;7237025.0453071
003F;251378.949572596;7237025.0453071
003F;251381.865572596;7237025.0453071
003F;251384.781572596;7237025.0453071
003F;251387.697572596;7237025.0453071
003F;251390.613572596;7237025.0453071
003F;251393.529572596;7237025.0453071
003F;251396.445572596;7237025.0453071
003F;251399.361572596;7237025.0453071
003F;251402.277572596;7237025.0453071
003F;251405.193572596;7237025.0453071
003F;251408.109572596;7237025.0453071
019A;251349.094942245;7237089.03866232
019A;251350.094942245;7237089.03866232
019A;251351.094942245;7237089.03866232
019A;251352.094942245;7237089.03866232
019A;251353.094942245;7237089.03866232
019A;251354.094942245;7237089.03866232
019A;251355.094942245;7237089.03866232
019A;251356.094942245;7237089.03866232
019A;251357.094942245;7237089.03866232
019A;251358.094942245;7237089.03866232
019A;251359.094942245;7237089.03866232
019A;251360.094942245;7237089.03866232
019A;251361.094942245;7237089.03866232
019A;251362.094942245;7237089.03866232
019A;251349.094942245;7237088.03866232
019A;251350.094942245;7237088.03866232
019A;251351.094942245;7237088.03866232
019A;251352.094942245;7237088.03866232
019A;251353.094942245;7237088.03866232
019A;251354.094942245;7237088.03866232
019A;251355.094942245;7237088.03866232
019A;251356.094942245;7237088.03866232
019A;251357.094942245;7237088.03866232
019A;251358.094942245;7237088.03866232
019A;251359.094942245;7237088.03866232
019A;251360.094942245;7237088.03866232
019A;251361.094942245;7237088.03866232
019A;251362.094942245;7237088.03866232
019A;251349.094942245;7237087.03866232
019A;251350.094942245;7237087.03866232
019A;251351.094942245;7237087.03866232
019A;251352.094942245;7237087.03866232
019A;251353.094942245;7237087.03866232
019A;251354.094942245;7237087.03866232
019A;251355.094942245;7237087.03866232
019A;251356.094942245;7237087.03866232
019A;251357.094942245;7237087.03866232
019A;251358.094942245;7237087.03866232
019A;251359.094942245;7237087.03866232
019A;251360.094942245;7237087.03866232
019A;251361.094942245;7237087.03866232
019A;251362.094942245;7237087.03866232
019A;251349.094942245;7237086.03866232
019A;251350.094942245;7237086.03866232
019A;251351.094942245;7237086.03866232
019A;251352.094942245;7237086.03866232
019A;251353.094942245;7237086.03866232
019A;251354.094942245;7237086.03866232
019A;251355.094942245;7237086.03866232
019A;251356.094942245;7237086.03866232
019A;251357.094942245;7237086.03866232
019A;251358.094942245;7237086.03866232
019A;251359.094942245;7237086.03866232
019A;251360.094942245;7237086.03866232
019A;251361.094942245;7237086.03866232
019A;251362.094942245;7237086.03866232
019A;251349.094942245;7237085.03866232
019A;251350.094942245;7237085.03866232
019A;251351.094942245;7237085.03866232
019A;251352.094942245;7237085.03866232
019A;251353.094942245;7237085.03866232
019A;251354.094942245;7237085.03866232
019A;251355.094942245;7237085.03866232
019A;251356.094942245;7237085.03866232
019A;251357.094942245;7237085.03866232
019A;251358.094942245;7237085.03866232
019A;251359.094942245;7237085.03866232
019A;251360.094942245;7237085.03866232
019A;251361.094942245;7237085.03866232
019A;251362.094942245;7237085.03866232
019A;251349.094942245;7237084.03866232
019A;251350.094942245;7237084.03866232
019A;251351.094942245;7237084.03866232
019A;251352.094942245;7237084.03866232
019A;251353.094942245;7237084.03866232
019A;251354.094942245;7237084.03866232
019A;251355.094942245;7237084.03866232
019A;251356.094942245;7237084.03866232
019A;251357.094942245;7237084.03866232
019A;251358.094942245;7237084.03866232
019A;251359.094942245;7237084.03866232
019A;251360.094942245;7237084.03866232
019A;251361.094942245;7237084.03866232
019A;251362.094942245;7237084.03866232
019A;251349.094942245;7237083.03866232
019A;251350.094942245;7237083.03866232
019A;251351.094942245;7237083.03866232
019A;251352.094942245;7237083.03866232
019A;251353.094942245;7237083.03866232
019A;251354.094942245;7237083.03866232
019A;251355.094942245;7237083.03866232
019A;251356.094942245;7237083.03866232
019A;251357.094942245;7237083.03866232
019A;251358.094942245;7237083.03866232
019A;251359.094942245;7237083.03866232
019A;251360.094942245;7237083.03866232
019A;251361.094942245;7237083.03866232
019A;251362.094942245;7237083.03866232
019A;251349.094942245;7237082.03866232
019A;251350.094942245;7237082.03866232
019A;251351.094942245;7237082.03866232
019A;251352.094942245;7237082.03866232
019A;251353.094942245;7237082.03866232
019A;251354.094942245;7237082.03866232
019A;251355.094942245;7237082.03866232
019A;251356.094942245;7237082.03866232
019A;251357.094942245;7237082.03866232
019A;251358.094942245;7237082.03866232
019A;251359.094942245;7237082.03866232
019A;251360.094942245;7237082.03866232
019A;251361.094942245;7237082.03866232
019A;251362.094942245;7237082.03866232
019A;251349.094942245;7237081.03866232
019A;251350.094942245;7237081.03866232
019A;251351.094942245;7237081.03866232
019A;251352.094942245;7237081.03866232
019A;251353.094942245;7237081.03866232
019A;251354.094942245;7237081.03866232
019A;251355.094942245;7237081.03866232
019A;251356.094942245;7237081.03866232
019A;251357.094942245;7237081.03866232
019A;251358.094942245;7237081.03866232
019A;251359.094942245;7237081.03866232
019A;251360.094942245;7237081.03866232
019A;251361.094942245;7237081.03866232
019A;251362.094942245;7237081.03866232
019A;251349.094942245;7237080.03866232
019A;251350.094942245;7237080.03866232
019A;251351.094942245;7237080.03866232
019A;251352.094942245;7237080.03866232
019A;251353.094942245;7237080.03866232
019A;251354.094942245;7237080.03866232
019A;251355.094942245;7237080.03866232
019A;251356.094942245;7237080.03866232
019A;251357.094942245;7237080.03866232
019A;251358.094942245;7237080.03866232
019A;251359.094942245;7237080.03866232
019A;251360.094942245;7237080.03866232
019A;251361.094942245;7237080.03866232
019A;251362.094942245;7237080.03866232
019A;251349.094942245;7237079.03866232
019A;251350.094942245;7237079.03866232
019A;251351.094942245;7237079.03866232
019A;251352.094942245;7237079.03866232
019A;251353.094942245;7237079.03866232
019A;251354.094942245;7237079.03866232
019A;251355.094942245;7237079.03866232
019A;251356.094942245;7237079.03866232
019A;251357.094942245;7237079.03866232
019A;251358.094942245;7237079.03866232
019A;251359.094942245;7237079.03866232
019A;251360.094942245;7237079.03866232
019A;251361.094942245;7237079.03866232
019A;251362.094942245;7237079.03866232
019A;251349.094942245;7237078.03866232
019A;251350.094942245;7237078.03866232
019A;251351.094942245;7237078.03866232
019A;251352.094942245;7237078.03866232
019A;251353.094942245;7237078.03866232
019A;251354.094942245;7237078.03866232
019A;251355.094942245;7237078.03866232
019A;251356.094942245;7237078.03866232
019A;251357.094942245;7237078.03866232
019A;251358.094942245;7237078.03866232
019A;251359.094942245;7237078.03866232
019A;251360.094942245;7237078.03866232
019A;251361.094942245;7237078.03866232
019A;251362.094942245;7237078.03866232
019A;251349.094942245;7237077.03866232
019A;251350.094942245;7237077.03866232
019A;251351.094942245;7237077.03866232
019A;251352.094942245;7237077.03866232
019A;251353.094942245;7237077.03866232
019A;251354.094942245;7237077.03866232
019A;251355.094942245;7237077.03866232
019A;251356.094942245;7237077.03866232
019A;251357.094942245;7237077.03866232
019A;251358.094942245;7237077.03866232
019A;251359.094942245;7237077.03866232
019A;251360.094942245;7237077.03866232
019A;251361.094942245;7237077.03866232
019A;251362.094942245;7237077.03866232
019A;251349.094942245;7237076.03866232
019A;251350.094942245;7237076.03866232
019A;251351.094942245;7237076.03866232
019A;251352.094942245;7237076.03866232
019A;251353.094942245;7237076.03866232
019A;251354.094942245;7237076.03866232
019A;251355.094942245;7237076.03866232
019A;251356.094942245;7237076.03866232
019A;251357.094942245;7237076.03866232
019A;251358.094942245;7237076.03866232
019A;251359.094942245;7237076.03866232
019A;251360.094942245;7237076.03866232
019A;251361.094942245;7237076.03866232
019A;251362.094942245;7237076.03866232
019A;251349.094942245;7237075.03866232
019A;251350.094942245;7237075.03866232
019A;251351.094942245;7237075.03866232
019A;251352.094942245;7237075.03866232
019A;251353.094942245;7237075.03866232
019A;251354.094942245;7237075.03866232
019A;251355.094942245;7237075.03866232
019A;251356.094942245;7237075.03866232
019A;251357.094942245;7237075.03866232
019A;251358.094942245;7237075.03866232
019A;251359.094942245;7237075.03866232
019A;251360.094942245;7237075.03866232
019A;251361.094942245;7237075.03866232
019A;251362.094942245;7237075.03866232
019A;251349.094942245;7237074.03866232
019A;251350.094942245;7237074.03866232
019A;251351.094942245;7237074.03866232
019A;251352.094942245;7237074.03866232
019A;251353.094942245;7237074.03866232
019A;251354.094942245;7237074.03866232
019A;251355.094942245;7237074.03866232
019A;251356.094942245;7237074.03866232
019A;251357.094942245;7237074.03866232
019A;251358.094942245;7237074.03866232
019A;251359.094942245;7237074.03866232
019A;251360.094942245;7237074.03866232
019A;251361.094942245;7237074.03866232
019A;251362.094942245;7237074.03866232
019A;251349.094942245;7237073.03866232
019A;251350.094942245;7237073.03866232
019A;251351.094942245;7237073.03866232
019A;251352.094942245;7237073.03866232
019A;251353.094942245;7237073.03866232
019A;251354.094942245;7237073.03866232
019A;251355.094942245;7237073.03866232
019A;251356.094942245;7237073.03866232
019A;251357.094942245;7237073.03866232
019A;251358.094942245;7237073.03866232
019A;251359.094942245;7237073.03866232
019A;251360.094942245;7237073.03866232
019A;251361.094942245;7237073.03866232
019A;251362.094942245;7237073.03866232
019A;251349.094942245;7237072.03866232
019A;251350.094942245;7237072.03866232
019A;251351.094942245;7237072.03866232
019A;251352.094942245;7237072.03866232
019A;251353.094942245;7237072.03866232
019A;251354.094942245;7237072.03866232
019A;251355.094942245;7237072.03866232
019A;251356.094942245;7237072.03866232
019A;251357.094942245;7237072.03866232
019A;251358.094942245;7237072.03866232
019A;251359.094942245;7237072.03866232
019A;251360.094942245;7237072.03866232
019A;251361.094942245;7237072.03866232
019A;251362.094942245;7237072.03866232
019A;251349.094942245;7237071.03866232
019A;251350.094942245;7237071.03866232
019A;251351.094942245;7237071.03866232
019A;251352.094942245;7237071.03866232
019A;251353.094942245;7237071.03866232
019A;251354.094942245;7237071.03866232
019A;251355.094942245;7237071.03866232
019A;251356.094942245;7237071.03866232
019A;251357.094942245;7237071.03866232
019A;251358.094942245;7237071.03866232
019A;251359.094942245;7237071.03866232
019A;251360.094942245;7237071.03866232
019A;251361.094942245;7237071.03866232
019A;251362.094942245;7237071.03866232
019A;251349.094942245;7237070.03866232
019A;251350.094942245;7237070.03866232
019A;251351.094942245;7237070.03866232
019A;251352.094942245;7237070.03866232
019A;251353.094942245;7237070.03866232
019A;251354.094942245;7237070.03866232
019A;251355.094942245;7237070.03866232
019A;251356.094942245;7237070.03866232
019A;251357.094942245;7237070.03866232
019A;251358.094942245;7237070.03866232
019A;251359.094942245;7237070.03866232
019A;251360.094942245;7237070.03866232
019A;251361.094942245;7237070.03866232
019A;251362.094942245;7237070.03866232
019A;251349.094942245;7237069.03866232
019A;251350.094942245;7237069.03866232
019A;251351.094942245;7237069.03866232
019A;251352.094942245;7237069.03866232
019A;251353.094942245;7237069.03866232
019A;251354.094942245;7237069.03866232
019A;251355.094942245;7237069.03866232
019A;251356.094942245;7237069.03866232
019A;251357.094942245;7237069.03866232
019A;251358.094942245;7237069.03866232
019A;251359.094942245;7237069.03866232
019A;251360.094942245;7237069.03866232
019A;251361.094942245;7237069.03866232
019A;251362.094942245;7237069.03866232
019A;251349.094942245;7237068.03866232
019A;251350.094942245;7237068.03866232
019A;251351.094942245;7237068.03866232
019A;251352.094942245;7237068.03866232
019A;251353.094942245;7237068.03866232
019A;251354.094942245;7237068.03866232
019A;251355.094942245;7237068.03866232
019A;251356.094942245;7237068.03866232
019A;251357.094942245;7237068.03866232
019A;251358.094942245;7237068.03866232
019A;251359.094942245;7237068.03866232
019A;251360.094942245;7237068.03866232
019A;251361.094942245;7237068.03866232
019A;251362.094942245;7237068.03866232
019A;251349.094942245;7237067.03866232
019A;251350.094942245;7237067.03866232
019A;251351.094942245;7237067.03866232
019A;251352.094942245;7237067.03866232
019A;251353.094942245;7237067.03866232
019A;251354.094942245;7237067.03866232
019A;251355.094942245;7237067.03866232
019A;251356.094942245;7237067.03866232
019A;251357.094942245;7237067.03866232
019A;251358.094942245;7237067.03866232
019A;251359.094942245;7237067.03866232
019A;251360.094942245;7237067.03866232
019A;251361.094942245;7237067.03866232
019A;251362.094942245;7237067.03866232
019A;251349.094942245;7237066.03866232
019A;251350.094942245;7237066.03866232
019A;251351.094942245;7237066.03866232
019A;251352.094942245;7237066.03866232
019A;251353.094942245;7237066.03866232
019A;251354.094942245;7237066.03866232
019A;251355.094942245;7237066.03866232
019A;251356.094942245;7237066.03866232
019A;251357.094942245;7237066.03866232
019A;251358.094942245;7237066.03866232
019A;251359.094942245;7237066.03866232
019A;251360.094942245;7237066.03866232
019A;251361.094942245;7237066.03866232
019A;251362.094942245;7237066.03866232
019A;251349.094942245;7237065.03866232
019A;251350.094942245;7237065.03866232
019A;251351.094942245;7237065.03866232
019A;251352.094942245;7237065.03866232
019A;251353.094942245;7237065.03866232
019A;251354.094942245;7237065.03866232
019A;251355.094942245;7237065.03866232
019A;251356.094942245;7237065.03866232
019A;251357.094942245;7237065.03866232
019A;251358.094942245;7237065.03866232
019A;251359.094942245;7237065.03866232
019A;251360.094942245;7237065.03866232
019A;251361.094942245;7237065.03866232
019A;251362.094942245;7237065.03866232
019A;251349.094942245;7237064.03866232
019A;251350.094942245;7237064.03866232
019A;251351.094942245;7237064.03866232
019A;251352.094942245;7237064.03866232
019A;251353.094942245;7237064.03866232
019A;251354.094942245;7237064.03866232
019A;251355.094942245;7237064.03866232
019A;251356.094942245;7237064.03866232
019A;251357.094942245;7237064.03866232
019A;251358.094942245;7237064.03866232
019A;251359.094942245;7237064.03866232
019A;251360.094942245;7237064.03866232
019A;251361.094942245;7237064.03866232
019A;251362.094942245;7237064.03866232
019A;251349.094942245;7237063.03866232
019A;251350.094942245;7237063.03866232
019A;251351.094942245;7237063.03866232
019A;251352.094942245;7237063.03866232
019A;251353.094942245;7237063.03866232
019A;251354.094942245;7237063.03866232
019A;251355.094942245;7237063.03866232
019A;251356.094942245;7237063.03866232
019A;251357.094942245;7237063.03866232
019A;251358.094942245;7237063.03866232
019A;251359.094942245;7237063.03866232
019A;251360.094942245;7237063.03866232
019A;251361.094942245;7237063.03866232
019A;251362.094942245;7237063.03866232
019A;251349.094942245;7237062.03866232
019A;251350.094942245;7237062.03866232
019A;251351.094942245;7237062.03866232
019A;251352.094942245;7237062.03866232
019A;251353.094942245;7237062.03866232
019A;251354.094942245;7237062.03866232
019A;251355.094942245;7237062.03866232
019A;251356.094942245;7237062.03866232
019A;251357.094942245;7237062.03866232
019A;251358.094942245;7237062.03866232
019A;251359.094942245;7237062.03866232
019A;251360.094942245;7237062.03866232
019A;251361.094942245;7237062.03866232
019A;251362.094942245;7237062.03866232
019A;251349.094942245;7237061.03866232
019A;251350.094942245;7237061.03866232
019A;251351.094942245;7237061.03866232
019A;251352.094942245;7237061.03866232
019A;251353.094942245;7237061.03866232
019A;251354.094942245;7237061.03866232
019A;251355.094942245;7237061.03866232
019A;251356.094942245;7237061.03866232
019A;251357.094942245;7237061.03866232
019A;251358.094942245;7237061.03866232
019A;251359.094942245;7237061.03866232
019A;251360.094942245;7237061.03866232
019A;251361.094942245;7237061.03866232
019A;251362.094942245;7237061.03866232
019A;251349.094942245;7237060.03866232
019A;251350.094942245;7237060.03866232
019A;251351.094942245;7237060.03866232
019A;251352.094942245;7237060.03866232
019A;251353.094942245;7237060.03866232
019A;251354.094942245;7237060.03866232
019A;251355.094942245;7237060.03866232
019A;251356.094942245;7237060.03866232
019A;251357.094942245;7237060.03866232
019A;251358.094942245;7237060.03866232
019A;251359.094942245;7237060.03866232
019A;251360.094942245;7237060.03866232
019A;251361.094942245;7237060.03866232
019A;251362.094942245;7237060.03866232
019A;251349.094942245;7237059.03866232
019A;251350.094942245;7237059.03866232
019A;251351.094942245;7237059.03866232
019A;251352.094942245;7237059.03866232
019A;251353.094942245;7237059.03866232
019A;251354.094942245;7237059.03866232
019A;251355.094942245;7237059.03866232
019A;251356.094942245;7237059.03866232
019A;251357.094942245;7237059.03866232
019A;251358.094942245;7237059.03866232
019A;251359.094942245;7237059.03866232
019A;251360.094942245;7237059.03866232
019A;251361.094942245;7237059.03866232
019A;251362.094942245;7237059.03866232
019A;251349.094942245;7237058.03866232
019A;251350.094942245;7237058.03866232
019A;251351.094942245;7237058.03866232
019A;251352.094942245;7237058.03866232
019A;251353.094942245;7237058.03866232
019A;251354.094942245;7237058.03866232
019A;251355.094942245;7237058.03866232
019A;251356.094942245;7237058.03866232
019A;251357.094942245;7237058.03866232
019A;251358.094942245;7237058.03866232
019A;251359.094942245;7237058.03866232
019A;251360.094942245;7237058.03866232
019A;251361.094942245;7237058.03866232
019A;251362.094942245;7237058.03866232
019A;251349.094942245;7237057.03866232
019A;251350.094942245;7237057.03866232
019A;251351.094942245;7237057.03866232
019A;251352.094942245;7237057.03866232
019A;251353.094942245;7237057.03866232
019A;251354.094942245;7237057.03866232
019A;251355.094942245;7237057.03866232
019A;251356.094942245;7237057.03866232
019A;251357.094942245;7237057.03866232
019A;251358.094942245;7237057.03866232
019A;251359.094942245;7237057.03866232
019A;251360.094942245;7237057.03866232
019A;251361.094942245;7237057.03866232
019A;251362.094942245;7237057.03866232
019A;251349.094942245;7237056.03866232
019A;251350.094942245;7237056.03866232
019A;251351.094942245;7237056.03866232
019A;251352.094942245;7237056.03866232
019A;251353.094942245;7237056.03866232
019A;251354.094942245;7237056.03866232
019A;251355.094942245;7237056.03866232
019A;251356.094942245;7237056.03866232
019A;251357.094942245;7237056.03866232
019A;251358.094942245;7237056.03866232
019A;251359.094942245;7237056.03866232
019A;251360.094942245;7237056.03866232
019A;251361.094942245;7237056.03866232
019A;251362.094942245;7237056.03866232
019A;251349.094942245;7237055.03866232
019A;251350.094942245;7237055.03866232
019A;251351.094942245;7237055.03866232
019A;251352.094942245;7237055.03866232
019A;251353.094942245;7237055.03866232
019A;251354.094942245;7237055.03866232
019A;251355.094942245;7237055.03866232
019A;251356.094942245;7237055.03866232
019A;251357.094942245;7237055.03866232
019A;251358.094942245;7237055.03866232
019A;251359.094942245;7237055.03866232
019A;251360.094942245;7237055.03866232
019A;251361.094942245;7237055.03866232
019A;251362.094942245;7237055.03866232
019A;251349.094942245;7237054.03866232
019A;251350.094942245;7237054.03866232
019A;251351.094942245;7237054.03866232
019A;251352.094942245;7237054.03866232
019A;251353.094942245;7237054.03866232
019A;251354.094942245;7237054.03866232
019A;251355.094942245;7237054.03866232
019A;251356.094942245;7237054.03866232
019A;251357.094942245;7237054.03866232
019A;251358.094942245;7237054.03866232
019A;251359.094942245;7237054.03866232
019A;251360.094942245;7237054.03866232
019A;251361.094942245;7237054.03866232
019A;251362.094942245;7237054.03866232
019A;251349.094942245;7237053.03866232
019A;251350.094942245;7237053.03866232
019A;251351.094942245;7237053.03866232
019A;251352.094942245;7237053.03866232
019A;251353.094942245;7237053.03866232
019A;251354.094942245;7237053.03866232
019A;251355.094942245;7237053.03866232
019A;251356.094942245;7237053.03866232
019A;251357.094942245;7237053.03866232
019A;251358.094942245;7237053.03866232
019A;251359.094942245;7237053.03866232
019A;251360.094942245;7237053.03866232
019A;251361.094942245;7237053.03866232
019A;251362.094942245;7237053.03866232
019A;251349.094942245;7237052.03866232
019A;251350.094942245;7237052.03866232
019A;251351.094942245;7237052.03866232
019A;251352.094942245;7237052.03866232
019A;251353.094942245;7237052.03866232
019A;251354.094942245;7237052.03866232
019A;251355.094942245;7237052.03866232
019A;251356.094942245;7237052.03866232
019A;251357.094942245;7237052.03866232
019A;251358.094942245;7237052.03866232
019A;251359.094942245;7237052.03866232
019A;251360.094942245;7237052.03866232
019A;251361.094942245;7237052.03866232
019A;251362.094942245;7237052.03866232
019A;251349.094942245;7237051.03866232
019A;251350.094942245;7237051.03866232
019A;251351.094942245;7237051.03866232
019A;251352.094942245;7237051.03866232
019A;251353.094942245;7237051.03866232
019A;251354.094942245;7237051.03866232
019A;251355.094942245;7237051.03866232
019A;251356.094942245;7237051.03866232
019A;251357.094942245;7237051.03866232
019A;251358.094942245;7237051.03866232
019A;251359.094942245;7237051.03866232
019A;251360.094942245;7237051.03866232
019A;251361.094942245;7237051.03866232
019A;251362.094942245;7237051.03866232
019A;251349.094942245;7237050.03866232
019A;251350.094942245;7237050.03866232
019A;251351.094942245;7237050.03866232
019A;251352.094942245;7237050.03866232
019A;251353.094942245;7237050.03866232
019A;251354.094942245;7237050.03866232
019A;251355.094942245;7237050.03866232
019A;251356.094942245;7237050.03866232
019A;251357.094942245;7237050.03866232
019A;251358.094942245;7237050.03866232
019A;251359.094942245;7237050.03866232
019A;251360.094942245;7237050.03866232
019A;251361.094942245;7237050.03866232
019A;251362.094942245;7237050.03866232
019A;251349.094942245;7237049.03866232
019A;251350.094942245;7237049.03866232
019A;251351.094942245;7237049.03866232
019A;251352.094942245;7237049.03866232
019A;251353.094942245;7237049.03866232
019A;251354.094942245;7237049.03866232
019A;251355.094942245;7237049.03866232
019A;251356.094942245;7237049.03866232
019A;251357.094942245;7237049.03866232
019A;251358.094942245;7237049.03866232
019A;251359.094942245;7237049.03866232
019A;251360.094942245;7237049.03866232
019A;251361.094942245;7237049.03866232
019A;251362.094942245;7237049.03866232
019A;251349.094942245;7237048.03866232
019A;251350.094942245;7237048.03866232
019A;251351.094942245;7237048.03866232
019A;251352.094942245;7237048.03866232
019A;251353.094942245;7237048.03866232
019A;251354.094942245;7237048.03866232
019A;251355.094942245;7237048.03866232
019A;251356.094942245;7237048.03866232
019A;251357.094942245;7237048.03866232
019A;251358.094942245;7237048.03866232
019A;251359.094942245;7237048.03866232
019A;251360.094942245;7237048.03866232
019A;251361.094942245;7237048.03866232
019A;251362.094942245;7237048.03866232
019A;251349.094942245;7237047.03866232
019A;251350.094942245;7237047.03866232
019A;251351.094942245;7237047.03866232
019A;251352.094942245;7237047.03866232
019A;251353.094942245;7237047.03866232
019A;251354.094942245;7237047.03866232
019A;251355.094942245;7237047.03866232
019A;251356.094942245;7237047.03866232
019A;251357.094942245;7237047.03866232
